id,Created (UTC),Amount,Amount Refunded,Currency,Fee,Net,Status,Description,Customer Email,order_id
ch_3Q000585,2026-07-16 19:57:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1664,ines.robert16391@example.com,#1664
ch_3Q000586,2026-07-16 16:51:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #1665,sarah.robert32263@example.com,#1665
ch_3Q000587,2026-07-16 16:38:00,417.60,0.00,eur,6.10,411.50,Paid,Shopify order #1666,gabriel.laurent69@example.com,#1666
ch_3Q000588,2026-07-16 09:34:00,200.40,0.00,eur,3.06,197.34,Paid,Shopify order #1667,paul.lefebvre8256@example.com,#1667
ch_3Q000589,2026-07-16 20:09:00,236.40,0.00,eur,3.56,232.84,Paid,Shopify order #1668,emma.robert94059@example.com,#1668
ch_3Q000590,2026-07-16 18:58:00,464.40,0.00,eur,6.75,457.65,Paid,Shopify order #1669,ines.dubois4949@example.com,#1669
ch_3Q000591,2026-07-16 14:27:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #1670,arthur.garcia47062@example.com,#1670
ch_3Q000592,2026-07-16 18:21:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1671,ines.robert16391@example.com,#1671
ch_3Q000593,2026-07-16 15:53:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1672,lea.michel43@example.com,#1672
ch_3Q000594,2026-07-16 22:46:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1673,ines.michel35@example.com,#1673
ch_3Q000595,2026-07-16 13:03:00,397.44,0.00,eur,5.81,391.63,Paid,Shopify order #1674,emma.simon80@example.com,#1674
ch_3Q000596,2026-07-16 12:54:00,237.60,0.00,eur,3.58,234.02,Paid,Shopify order #1675,chloe.laurent41376@example.com,#1675
ch_3Q000597,2026-07-16 14:45:00,165.60,0.00,eur,2.57,163.03,Paid,Shopify order #1676,chloe.leroy24@example.com,#1676
ch_3Q000598,2026-07-16 14:47:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #1677,arthur.martin81758@example.com,#1677
ch_3Q000599,2026-07-16 09:30:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1678,ines.dubois45184@example.com,#1678
ch_3Q000600,2026-07-16 19:34:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1679,ines.martin53@example.com,#1679
ch_3Q000601,2026-07-16 12:54:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #1680,theo.thomas61754@example.com,#1680
ch_3Q000602,2026-07-16 09:07:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1681,arthur.garcia97383@example.com,#1681
ch_3Q000603,2026-07-16 19:20:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1682,manon.bernard64@example.com,#1682
ch_3Q000604,2026-07-16 18:53:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1683,lea.thomas10@example.com,#1683
ch_3Q000605,2026-07-16 12:20:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1684,paul.michel95691@example.com,#1684
ch_3Q000606,2026-07-16 10:16:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1685,manon.laurent7@example.com,#1685
ch_3Q000607,2026-07-16 17:24:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #1686,lucas.petit23563@example.com,#1686
ch_3Q000608,2026-07-17 08:14:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1687,louis.moreau40170@example.com,#1687
ch_3Q000609,2026-07-17 13:31:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1688,lucas.michel81466@example.com,#1688
ch_3Q000610,2026-07-17 14:47:00,99.50,0.00,eur,1.64,97.86,Paid,Shopify order #1689,lea.michel85779@example.com,#1689
ch_3Q000611,2026-07-17 22:53:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1690,nathan.lefebvre87799@example.com,#1690
ch_3Q000612,2026-07-17 08:13:00,357.60,0.00,eur,5.26,352.34,Paid,Shopify order #1691,camille.dubois75521@example.com,#1691
ch_3Q000613,2026-07-17 21:31:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1692,jade.michel68@example.com,#1692
ch_3Q000614,2026-07-17 12:24:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1693,chloe.thomas8@example.com,#1693
ch_3Q000615,2026-07-17 16:28:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1694,ines.dubois79@example.com,#1694
ch_3Q000616,2026-07-17 08:56:00,525.60,0.00,eur,7.61,517.99,Paid,Shopify order #1695,louis.garcia18984@example.com,#1695
ch_3Q000617,2026-07-17 18:59:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1696,jade.laurent60872@example.com,#1696
ch_3Q000618,2026-07-17 09:40:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #1697,camille.bernard93749@example.com,#1697
ch_3Q000619,2026-07-17 22:16:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1698,ines.dubois4949@example.com,#1698
ch_3Q000620,2026-07-17 10:30:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1699,lea.moreau42@example.com,#1699
ch_3Q000621,2026-07-17 14:52:00,296.40,0.00,eur,4.40,292.00,Paid,Shopify order #1700,theo.bernard59@example.com,#1700
ch_3Q000622,2026-07-17 17:24:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1701,camille.laurent48118@example.com,#1701
ch_3Q000623,2026-07-17 18:06:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1702,sarah.robert45292@example.com,#1702
ch_3Q000624,2026-07-17 10:24:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1703,lea.leroy34081@example.com,#1703
ch_3Q000625,2026-07-17 12:57:00,191.16,0.00,eur,2.93,188.23,Paid,Shopify order #1704,gabriel.bernard64@example.com,#1704
ch_3Q000626,2026-07-17 13:59:00,344.40,0.00,eur,5.07,339.33,Paid,Shopify order #1705,lucas.robert36854@example.com,#1705
ch_3Q000627,2026-07-17 14:25:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1706,jade.lefebvre19031@example.com,#1706
ch_3Q000628,2026-07-17 17:32:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1707,sarah.thomas16574@example.com,#1707
ch_3Q000629,2026-07-17 13:50:00,261.60,0.00,eur,3.91,257.69,Paid,Shopify order #1708,hugo.leroy45@example.com,#1708
ch_3Q000630,2026-07-17 18:58:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #1709,theo.laurent74@example.com,#1709
ch_3Q000631,2026-07-18 17:22:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #1710,louis.moreau14267@example.com,#1710
ch_3Q000632,2026-07-18 16:18:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #1711,lucas.laurent94437@example.com,#1711
ch_3Q000633,2026-07-18 15:02:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #1712,theo.laurent2433@example.com,#1712
ch_3Q000634,2026-07-18 08:46:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #1713,lucas.petit23563@example.com,#1713
ch_3Q000635,2026-07-18 09:59:00,99.50,0.00,eur,1.64,97.86,Paid,Shopify order #1714,lea.laurent93@example.com,#1714
ch_3Q000636,2026-07-18 19:39:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1715,ines.robert58824@example.com,#1715
ch_3Q000637,2026-07-18 14:55:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1716,hugo.martin28@example.com,#1716
ch_3Q000638,2026-07-18 11:05:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #1717,emma.leroy23@example.com,#1717
ch_3Q000639,2026-07-18 21:51:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1718,theo.durand53818@example.com,#1718
ch_3Q000640,2026-07-18 18:17:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #1719,lea.bernard94921@example.com,#1719
ch_3Q000641,2026-07-18 13:46:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1720,lea.michel68536@example.com,#1720
ch_3Q000642,2026-07-18 15:26:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1721,hugo.simon16477@example.com,#1721
ch_3Q000643,2026-07-18 17:38:00,138.24,0.00,eur,2.19,136.05,Paid,Shopify order #1722,ines.thomas54819@example.com,#1722
ch_3Q000644,2026-07-18 15:08:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1723,louis.simon99818@example.com,#1723
ch_3Q000645,2026-07-18 09:10:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1724,camille.michel19@example.com,#1724
ch_3Q000646,2026-07-18 22:45:00,105.60,0.00,eur,1.73,103.87,Paid,Shopify order #1725,sarah.leroy31@example.com,#1725
ch_3Q000647,2026-07-18 18:56:00,189.60,0.00,eur,2.90,186.70,Paid,Shopify order #1726,ines.laurent25059@example.com,#1726
ch_3Q000648,2026-07-18 08:32:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1727,nathan.laurent24158@example.com,#1727
ch_3Q000649,2026-07-18 12:36:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #1728,arthur.laurent79653@example.com,#1728
ch_3Q000650,2026-07-18 17:30:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1729,manon.simon39@example.com,#1729
ch_3Q000651,2026-07-19 10:26:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1730,camille.bernard48275@example.com,#1730
ch_3Q000652,2026-07-19 18:16:00,76.70,44.3,eur,1.32,75.38,Paid,Shopify order #1731,manon.durand54@example.com,#1731
ch_3Q000653,2026-07-19 21:59:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1732,lea.bernard12@example.com,#1732
ch_3Q000654,2026-07-19 09:16:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #1733,sarah.petit9@example.com,#1733
ch_3Q000655,2026-07-19 09:44:00,261.60,0.00,eur,3.91,257.69,Paid,Shopify order #1734,lea.lefebvre61835@example.com,#1734
ch_3Q000656,2026-07-19 12:30:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1735,manon.lefebvre76267@example.com,#1735
ch_3Q000657,2026-07-19 14:47:00,453.60,0.00,eur,6.60,447.00,Paid,Shopify order #1736,chloe.garcia62@example.com,#1736
ch_3Q000658,2026-07-19 14:35:00,368.40,0.00,eur,5.41,362.99,Paid,Shopify order #1737,nathan.moreau47072@example.com,#1737
ch_3Q000659,2026-07-19 18:05:00,188.40,89.27,eur,2.89,185.51,Paid,Shopify order #1738,gabriel.durand67865@example.com,#1738
ch_3Q000660,2026-07-19 16:23:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1739,camille.bernard6824@example.com,#1739
ch_3Q000661,2026-07-19 11:14:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #1740,lea.lefebvre60549@example.com,#1740
ch_3Q000662,2026-07-19 13:52:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1741,arthur.durand37@example.com,#1741
ch_3Q000663,2026-07-19 19:44:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1742,camille.thomas54146@example.com,#1742
ch_3Q000664,2026-07-19 12:37:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #1743,paul.dubois39@example.com,#1743
ch_3Q000665,2026-07-19 10:20:00,100.70,40.45,eur,1.66,99.04,Paid,Shopify order #1744,emma.bernard89@example.com,#1744
ch_3Q000666,2026-07-19 22:13:00,138.24,0.00,eur,2.19,136.05,Paid,Shopify order #1745,sarah.moreau50603@example.com,#1745
ch_3Q000667,2026-07-19 19:49:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #1746,emma.garcia28453@example.com,#1746
ch_3Q000668,2026-07-19 15:12:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #1747,manon.petit14@example.com,#1747
ch_3Q000669,2026-07-19 12:29:00,201.96,0.00,eur,3.08,198.88,Paid,Shopify order #1748,louis.garcia72@example.com,#1748
ch_3Q000670,2026-07-19 17:20:00,165.60,0.00,eur,2.57,163.03,Paid,Shopify order #1749,paul.laurent65496@example.com,#1749
ch_3Q000671,2026-07-19 14:00:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #1750,gabriel.michel44277@example.com,#1750
ch_3Q000672,2026-07-19 15:12:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #1751,lucas.thomas10528@example.com,#1751
ch_3Q000673,2026-07-19 22:40:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1752,paul.petit33@example.com,#1752
ch_3Q000674,2026-07-20 18:19:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1753,theo.moreau90481@example.com,#1753
ch_3Q000675,2026-07-20 19:57:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1754,louis.robert78341@example.com,#1754
ch_3Q000676,2026-07-20 10:39:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1755,lucas.leroy42@example.com,#1755
ch_3Q000677,2026-07-20 15:19:00,189.60,0.00,eur,2.90,186.70,Paid,Shopify order #1756,gabriel.moreau68@example.com,#1756
ch_3Q000678,2026-07-20 09:41:00,393.60,0.00,eur,5.76,387.84,Paid,Shopify order #1757,hugo.garcia37905@example.com,#1757
ch_3Q000679,2026-07-20 10:09:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1758,gabriel.lefebvre16609@example.com,#1758
ch_3Q000680,2026-07-20 21:14:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1759,sarah.thomas43686@example.com,#1759
ch_3Q000681,2026-07-20 20:25:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1760,chloe.leroy24@example.com,#1760
ch_3Q000682,2026-07-20 15:03:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1761,gabriel.moreau84136@example.com,#1761
ch_3Q000683,2026-07-20 16:10:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1762,nathan.moreau32422@example.com,#1762
ch_3Q000684,2026-07-20 17:58:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1763,louis.michel64440@example.com,#1763
ch_3Q000685,2026-07-20 22:25:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #1764,chloe.bernard28@example.com,#1764
ch_3Q000686,2026-07-20 17:07:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #1765,hugo.michel87001@example.com,#1765
ch_3Q000687,2026-07-20 16:21:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1766,camille.simon35157@example.com,#1766
ch_3Q000688,2026-07-20 21:49:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1767,louis.leroy728@example.com,#1767
ch_3Q000689,2026-07-20 22:17:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1768,sarah.simon11700@example.com,#1768
ch_3Q000690,2026-07-20 12:32:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1769,camille.laurent38236@example.com,#1769
ch_3Q000691,2026-07-20 17:58:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1770,manon.dubois96226@example.com,#1770
ch_3Q000692,2026-07-20 10:04:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #1771,camille.dubois63826@example.com,#1771
ch_3Q000693,2026-07-20 16:18:00,224.64,0.00,eur,3.39,221.25,Paid,Shopify order #1772,ines.lefebvre77327@example.com,#1772
ch_3Q000694,2026-07-20 21:35:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1773,louis.garcia72@example.com,#1773
ch_3Q000695,2026-07-20 10:32:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1774,gabriel.lefebvre70163@example.com,#1774
ch_3Q000696,2026-07-20 18:43:00,417.60,0.00,eur,6.10,411.50,Paid,Shopify order #1775,gabriel.robert87768@example.com,#1775
ch_3Q000697,2026-07-20 17:03:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1776,louis.lefebvre86@example.com,#1776
ch_3Q000698,2026-07-20 13:12:00,309.60,0.00,eur,4.58,305.02,Paid,Shopify order #1777,sarah.martin99716@example.com,#1777
ch_3Q000699,2026-07-20 14:57:00,127.44,0.00,eur,2.03,125.41,Paid,Shopify order #1778,camille.martin12440@example.com,#1778
ch_3Q000700,2026-07-21 17:10:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #1779,theo.simon75706@example.com,#1779
ch_3Q000701,2026-07-21 22:53:00,397.44,0.00,eur,5.81,391.63,Paid,Shopify order #1780,hugo.simon27012@example.com,#1780
ch_3Q000702,2026-07-21 22:31:00,309.60,0.00,eur,4.58,305.02,Paid,Shopify order #1781,chloe.garcia14963@example.com,#1781
ch_3Q000703,2026-07-21 14:00:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1782,paul.michel95691@example.com,#1782
ch_3Q000704,2026-07-21 11:18:00,453.60,0.00,eur,6.60,447.00,Paid,Shopify order #1783,emma.michel96532@example.com,#1783
ch_3Q000705,2026-07-21 10:21:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1784,jade.lefebvre43255@example.com,#1784
ch_3Q000706,2026-07-21 16:18:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #1785,chloe.laurent98@example.com,#1785
ch_3Q000707,2026-07-21 17:34:00,52.70,20.75,eur,0.99,51.71,Paid,Shopify order #1786,chloe.leroy24@example.com,#1786
ch_3Q000708,2026-07-21 22:24:00,357.60,0.00,eur,5.26,352.34,Paid,Shopify order #1787,paul.thomas47164@example.com,#1787
ch_3Q000709,2026-07-21 19:01:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #1788,chloe.robert44212@example.com,#1788
ch_3Q000710,2026-07-21 11:09:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #1789,emma.robert57656@example.com,#1789
ch_3Q000711,2026-07-21 14:02:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1790,theo.bernard88@example.com,#1790
ch_3Q000712,2026-07-21 14:37:00,177.60,0.00,eur,2.74,174.86,Paid,Shopify order #1791,camille.leroy55443@example.com,#1791
ch_3Q000713,2026-07-21 19:44:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #1792,nathan.lefebvre93844@example.com,#1792
ch_3Q000714,2026-07-21 22:35:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1793,ines.dubois79@example.com,#1793
ch_3Q000715,2026-07-21 14:00:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1794,louis.simon60700@example.com,#1794
ch_3Q000716,2026-07-21 09:56:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1795,chloe.leroy34626@example.com,#1795
ch_3Q000717,2026-07-21 10:03:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1796,ines.martin53@example.com,#1796
ch_3Q000718,2026-07-21 19:19:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1797,sarah.laurent76365@example.com,#1797
ch_3Q000719,2026-07-21 14:59:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1798,jade.dubois93254@example.com,#1798
ch_3Q000720,2026-07-21 19:13:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1799,lucas.robert53@example.com,#1799
ch_3Q000721,2026-07-21 16:10:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1800,camille.moreau97@example.com,#1800
ch_3Q000722,2026-07-21 19:23:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1801,paul.petit33@example.com,#1801
ch_3Q000723,2026-07-21 20:26:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #1802,sarah.dubois23304@example.com,#1802
ch_3Q000724,2026-07-21 22:14:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1803,hugo.petit99035@example.com,#1803
ch_3Q000725,2026-07-21 18:43:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1804,sarah.dubois23304@example.com,#1804
ch_3Q000726,2026-07-21 19:59:00,297.60,187.69,eur,4.42,293.18,Paid,Shopify order #1805,paul.robert31970@example.com,#1805
ch_3Q000727,2026-07-21 20:02:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1806,chloe.robert91286@example.com,#1806
ch_3Q000728,2026-07-22 13:05:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #1807,hugo.laurent13@example.com,#1807
ch_3Q000729,2026-07-22 19:23:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #1808,manon.moreau5@example.com,#1808
ch_3Q000730,2026-07-22 22:50:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1809,hugo.garcia81048@example.com,#1809
ch_3Q000731,2026-07-22 21:57:00,117.60,0.00,eur,1.90,115.70,Paid,Shopify order #1810,sarah.martin56@example.com,#1810
ch_3Q000732,2026-07-22 09:28:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1811,camille.leroy71119@example.com,#1811
ch_3Q000733,2026-07-22 15:02:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1812,lea.michel68536@example.com,#1812
ch_3Q000734,2026-07-22 17:54:00,773.28,0.00,eur,11.08,762.20,Paid,Shopify order #1813,theo.lefebvre91@example.com,#1813
ch_3Q000735,2026-07-22 21:02:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1814,arthur.petit13782@example.com,#1814
ch_3Q000736,2026-07-22 20:15:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1815,lucas.martin75958@example.com,#1815
ch_3Q000737,2026-07-22 09:13:00,397.44,0.00,eur,5.81,391.63,Paid,Shopify order #1816,hugo.durand85959@example.com,#1816
ch_3Q000738,2026-07-22 18:44:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1817,manon.simon39@example.com,#1817
ch_3Q000739,2026-07-22 08:29:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1818,ines.durand61888@example.com,#1818
ch_3Q000740,2026-07-22 15:14:00,237.60,0.00,eur,3.58,234.02,Paid,Shopify order #1819,chloe.thomas5653@example.com,#1819
ch_3Q000741,2026-07-22 21:41:00,429.60,0.00,eur,6.26,423.34,Paid,Shopify order #1820,chloe.martin36668@example.com,#1820
ch_3Q000742,2026-07-22 13:49:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1821,sarah.thomas2333@example.com,#1821
ch_3Q000743,2026-07-22 09:32:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1822,lea.laurent34@example.com,#1822
ch_3Q000744,2026-07-22 11:30:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #1823,lea.dubois16@example.com,#1823
ch_3Q000745,2026-07-22 21:23:00,346.80,214.95,eur,5.11,341.69,Paid,Shopify order #1824,sarah.bernard35653@example.com,#1824
ch_3Q000746,2026-07-22 15:37:00,393.60,0.00,eur,5.76,387.84,Paid,Shopify order #1825,manon.garcia81466@example.com,#1825
ch_3Q000747,2026-07-22 21:42:00,153.60,0.00,eur,2.40,151.20,Paid,Shopify order #1826,gabriel.martin21164@example.com,#1826
ch_3Q000748,2026-07-22 22:09:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1827,ines.thomas61788@example.com,#1827
ch_3Q000749,2026-07-22 18:28:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #1828,chloe.martin40@example.com,#1828
ch_3Q000750,2026-07-22 20:34:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1829,emma.simon66906@example.com,#1829
ch_3Q000751,2026-07-22 09:03:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1830,hugo.garcia9112@example.com,#1830
ch_3Q000752,2026-07-22 15:04:00,408.24,0.00,eur,5.97,402.27,Paid,Shopify order #1831,paul.durand92@example.com,#1831
ch_3Q000753,2026-07-22 22:20:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1832,chloe.dubois27782@example.com,#1832
ch_3Q000754,2026-07-22 16:58:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1833,emma.leroy74759@example.com,#1833
ch_3Q000755,2026-07-22 14:31:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1834,manon.durand39@example.com,#1834
ch_3Q000756,2026-07-23 11:18:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #1835,nathan.laurent99086@example.com,#1835
ch_3Q000757,2026-07-23 14:13:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1836,emma.martin58@example.com,#1836
ch_3Q000758,2026-07-23 22:38:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1837,nathan.dubois8361@example.com,#1837
ch_3Q000759,2026-07-23 09:25:00,117.60,0.00,eur,1.90,115.70,Paid,Shopify order #1838,camille.martin61199@example.com,#1838
ch_3Q000760,2026-07-23 12:07:00,525.60,0.00,eur,7.61,517.99,Paid,Shopify order #1839,jade.robert11929@example.com,#1839
ch_3Q000761,2026-07-23 20:29:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1840,chloe.petit14772@example.com,#1840
ch_3Q000762,2026-07-23 08:37:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #1841,ines.leroy85244@example.com,#1841
