Name,Email,Financial Status,Created at,Currency,Subtotal,Discount Amount,Shipping,Taxes,Total,Refunded Amount,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku
#1692,jade.michel68@example.com,paid,2026-07-17 21:31:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#1693,chloe.thomas8@example.com,paid,2026-07-17 12:24:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#1694,ines.dubois79@example.com,paid,2026-07-17 16:28:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#1695,louis.garcia18984@example.com,paid,2026-07-17 08:56:00 +0200,EUR,438.00,0.00,0.00,87.60,525.60,,1,Montre Quartz 34mm,149.00,WTC-011
#1695,,,,,,,,,,,1,Montre Automatique 38mm,289.00,WTC-010
#1696,jade.laurent60872@example.com,paid,2026-07-17 18:59:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#1697,camille.bernard93749@example.com,paid,2026-07-17 09:40:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#1698,ines.dubois4949@example.com,paid,2026-07-17 22:16:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#1699,lea.moreau42@example.com,paid,2026-07-17 10:30:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#1700,theo.bernard59@example.com,paid,2026-07-17 14:52:00 +0200,EUR,247.00,0.00,0.00,49.40,296.40,,1,Montre Quartz 34mm,149.00,WTC-011
#1700,,,,,,,,,,,2,Bracelet Acier Noir,49.00,BRW-001
#1701,camille.laurent48118@example.com,paid,2026-07-17 17:24:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#1702,sarah.robert45292@example.com,paid,2026-07-17 18:06:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#1703,lea.leroy34081@example.com,paid,2026-07-17 10:24:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#1704,gabriel.bernard64@example.com,paid,2026-07-17 12:57:00 +0200,EUR,159.30,17.70,0.00,31.86,191.16,,2,Pochette Zippee,69.00,BAG-101
#1704,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#1705,lucas.robert36854@example.com,paid,2026-07-17 13:59:00 +0200,EUR,287.00,0.00,0.00,57.40,344.40,,1,Montre Quartz 34mm,149.00,WTC-011
#1705,,,,,,,,,,,2,Pochette Zippee,69.00,BAG-101
#1706,jade.lefebvre19031@example.com,paid,2026-07-17 14:25:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#1707,sarah.thomas16574@example.com,paid,2026-07-17 17:32:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1708,hugo.leroy45@example.com,paid,2026-07-17 13:50:00 +0200,EUR,218.00,0.00,0.00,43.60,261.60,,1,Pochette Zippee,69.00,BAG-101
#1708,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#1709,theo.laurent74@example.com,paid,2026-07-17 18:58:00 +0200,EUR,35.10,3.90,5.90,7.02,48.02,,1,Porte-cartes,39.00,ACC-201
#1710,louis.moreau14267@example.com,paid,2026-07-18 17:22:00 +0200,EUR,260.10,28.90,0.00,52.02,312.12,,1,Montre Automatique 38mm,289.00,WTC-010
#1711,lucas.laurent94437@example.com,paid,2026-07-18 16:18:00 +0200,EUR,260.10,28.90,0.00,52.02,312.12,,1,Montre Automatique 38mm,289.00,WTC-010
#1712,theo.laurent2433@example.com,paid,2026-07-18 15:02:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#1713,lucas.petit23563@example.com,paid,2026-07-18 08:46:00 +0200,EUR,260.10,28.90,0.00,52.02,312.12,,1,Montre Automatique 38mm,289.00,WTC-010
#1714,lea.laurent93@example.com,paid,2026-07-18 09:59:00 +0200,EUR,78.00,0.00,5.90,15.60,99.50,,2,Porte-cartes,39.00,ACC-201
#1715,ines.robert58824@example.com,paid,2026-07-18 19:39:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#1716,hugo.martin28@example.com,paid,2026-07-18 14:55:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#1717,emma.leroy23@example.com,paid,2026-07-18 11:05:00 +0200,EUR,35.10,3.90,5.90,7.02,48.02,,1,Porte-cartes,39.00,ACC-201
#1718,theo.durand53818@example.com,paid,2026-07-18 21:51:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#1719,lea.bernard94921@example.com,paid,2026-07-18 18:17:00 +0200,EUR,134.10,14.90,0.00,26.82,160.92,,1,Montre Quartz 34mm,149.00,WTC-011
#1720,lea.michel68536@example.com,paid,2026-07-18 13:46:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#1721,hugo.simon16477@example.com,paid,2026-07-18 15:26:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1722,ines.thomas54819@example.com,paid,2026-07-18 17:38:00 +0200,EUR,115.20,12.80,0.00,23.04,138.24,,1,Bracelet Acier Noir,49.00,BRW-001
#1722,,,,,,,,,,,1,Ceinture Reversible,79.00,ACC-200
#1723,louis.simon99818@example.com,paid,2026-07-18 15:08:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#1724,camille.michel19@example.com,paid,2026-07-18 09:10:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#1725,sarah.leroy31@example.com,paid,2026-07-18 22:45:00 +0200,EUR,88.00,0.00,0.00,17.60,105.60,,1,Porte-cartes,39.00,ACC-201
#1725,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#1726,ines.laurent25059@example.com,paid,2026-07-18 18:56:00 +0200,EUR,158.00,0.00,0.00,31.60,189.60,,2,Ceinture Reversible,79.00,ACC-200
#1727,nathan.laurent24158@example.com,paid,2026-07-18 08:32:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#1728,arthur.laurent79653@example.com,paid,2026-07-18 12:36:00 +0200,EUR,108.00,0.00,0.00,21.60,129.60,,1,Pochette Zippee,69.00,BAG-101
#1728,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#1729,manon.simon39@example.com,paid,2026-07-18 17:30:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#1730,camille.bernard48275@example.com,paid,2026-07-19 10:26:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#1731,manon.durand54@example.com,refunded,2026-07-19 18:16:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,44.3,1,Bracelet Cuir Camel,59.00,BRW-002
#1732,lea.bernard12@example.com,paid,2026-07-19 21:59:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#1733,sarah.petit9@example.com,paid,2026-07-19 09:16:00 +0200,EUR,118.00,0.00,0.00,23.60,141.60,,1,Ceinture Reversible,79.00,ACC-200
#1733,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#1734,lea.lefebvre61835@example.com,paid,2026-07-19 09:44:00 +0200,EUR,218.00,0.00,0.00,43.60,261.60,,1,Montre Quartz 34mm,149.00,WTC-011
#1734,,,,,,,,,,,1,Pochette Zippee,69.00,BAG-101
#1735,manon.lefebvre76267@example.com,paid,2026-07-19 12:30:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1736,chloe.garcia62@example.com,paid,2026-07-19 14:47:00 +0200,EUR,378.00,0.00,0.00,75.60,453.60,,2,Sac Bandouliere Cuir,189.00,BAG-100
#1737,nathan.moreau47072@example.com,paid,2026-07-19 14:35:00 +0200,EUR,307.00,0.00,0.00,61.40,368.40,,1,Montre Quartz 34mm,149.00,WTC-011
#1737,,,,,,,,,,,2,Ceinture Reversible,79.00,ACC-200
#1738,gabriel.durand67865@example.com,refunded,2026-07-19 18:05:00 +0200,EUR,157.00,0.00,0.00,31.40,188.40,89.27,2,Bracelet Cuir Camel,59.00,BRW-002
#1738,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#1739,camille.bernard6824@example.com,paid,2026-07-19 16:23:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1740,lea.lefebvre60549@example.com,paid,2026-07-19 11:14:00 +0200,EUR,228.00,0.00,0.00,45.60,273.60,,1,Ceinture Reversible,79.00,ACC-200
#1740,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#1741,arthur.durand37@example.com,paid,2026-07-19 13:52:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#1742,camille.thomas54146@example.com,paid,2026-07-19 19:44:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1743,paul.dubois39@example.com,paid,2026-07-19 12:37:00 +0200,EUR,260.10,28.90,0.00,52.02,312.12,,1,Montre Automatique 38mm,289.00,WTC-010
#1744,emma.bernard89@example.com,refunded,2026-07-19 10:20:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,40.45,1,Ceinture Reversible,79.00,ACC-200
#1745,sarah.moreau50603@example.com,paid,2026-07-19 22:13:00 +0200,EUR,115.20,12.80,0.00,23.04,138.24,,1,Ceinture Reversible,79.00,ACC-200
#1745,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#1746,emma.garcia28453@example.com,paid,2026-07-19 19:49:00 +0200,EUR,53.10,5.90,5.90,10.62,69.62,,1,Bracelet Cuir Camel,59.00,BRW-002
#1747,manon.petit14@example.com,paid,2026-07-19 15:12:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#1748,louis.garcia72@example.com,paid,2026-07-19 12:29:00 +0200,EUR,168.30,18.70,0.00,33.66,201.96,,1,Bracelet Acier Noir,49.00,BRW-001
#1748,,,,,,,,,,,2,Pochette Zippee,69.00,BAG-101
#1749,paul.laurent65496@example.com,paid,2026-07-19 17:20:00 +0200,EUR,138.00,0.00,0.00,27.60,165.60,,1,Ceinture Reversible,79.00,ACC-200
#1749,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#1750,gabriel.michel44277@example.com,paid,2026-07-19 14:00:00 +0200,EUR,35.10,3.90,5.90,7.02,48.02,,1,Porte-cartes,39.00,ACC-201
#1751,lucas.thomas10528@example.com,paid,2026-07-19 15:12:00 +0200,EUR,35.10,3.90,5.90,7.02,48.02,,1,Porte-cartes,39.00,ACC-201
#1752,paul.petit33@example.com,paid,2026-07-19 22:40:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#1753,theo.moreau90481@example.com,paid,2026-07-20 18:19:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#1754,louis.robert78341@example.com,paid,2026-07-20 19:57:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#1755,lucas.leroy42@example.com,paid,2026-07-20 10:39:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1756,gabriel.moreau68@example.com,paid,2026-07-20 15:19:00 +0200,EUR,158.00,0.00,0.00,31.60,189.60,,2,Ceinture Reversible,79.00,ACC-200
#1757,hugo.garcia37905@example.com,paid,2026-07-20 09:41:00 +0200,EUR,328.00,0.00,0.00,65.60,393.60,,1,Porte-cartes,39.00,ACC-201
#1757,,,,,,,,,,,1,Montre Automatique 38mm,289.00,WTC-010
#1758,gabriel.lefebvre16609@example.com,paid,2026-07-20 10:09:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#1759,sarah.thomas43686@example.com,paid,2026-07-20 21:14:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#1760,chloe.leroy24@example.com,paid,2026-07-20 20:25:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#1761,gabriel.moreau84136@example.com,paid,2026-07-20 15:03:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#1762,nathan.moreau32422@example.com,paid,2026-07-20 16:10:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#1763,louis.michel64440@example.com,paid,2026-07-20 17:58:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#1764,chloe.bernard28@example.com,paid,2026-07-20 22:25:00 +0200,EUR,44.10,4.90,5.90,8.82,58.82,,1,Bracelet Acier Noir,49.00,BRW-001
#1765,hugo.michel87001@example.com,paid,2026-07-20 17:07:00 +0200,EUR,35.10,3.90,5.90,7.02,48.02,,1,Porte-cartes,39.00,ACC-201
#1766,camille.simon35157@example.com,paid,2026-07-20 16:21:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#1767,louis.leroy728@example.com,paid,2026-07-20 21:49:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#1768,sarah.simon11700@example.com,paid,2026-07-20 22:17:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1769,camille.laurent38236@example.com,paid,2026-07-20 12:32:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1770,manon.dubois96226@example.com,paid,2026-07-20 17:58:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#1771,camille.dubois63826@example.com,paid,2026-07-20 10:04:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#1772,ines.lefebvre77327@example.com,paid,2026-07-20 16:18:00 +0200,EUR,187.20,20.80,0.00,37.44,224.64,,1,Bracelet Cuir Camel,59.00,BRW-002
#1772,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#1773,louis.garcia72@example.com,paid,2026-07-20 21:35:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1774,gabriel.lefebvre70163@example.com,paid,2026-07-20 10:32:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#1775,gabriel.robert87768@example.com,paid,2026-07-20 18:43:00 +0200,EUR,348.00,0.00,0.00,69.60,417.60,,1,Bracelet Cuir Camel,59.00,BRW-002
#1775,,,,,,,,,,,1,Montre Automatique 38mm,289.00,WTC-010
#1776,louis.lefebvre86@example.com,paid,2026-07-20 17:03:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#1777,sarah.martin99716@example.com,paid,2026-07-20 13:12:00 +0200,EUR,258.00,0.00,0.00,51.60,309.60,,1,Pochette Zippee,69.00,BAG-101
#1777,,,,,,,,,,,1,Sac Bandouliere Cuir,189.00,BAG-100
#1778,camille.martin12440@example.com,paid,2026-07-20 14:57:00 +0200,EUR,106.20,11.80,0.00,21.24,127.44,,2,Bracelet Cuir Camel,59.00,BRW-002
#1779,theo.simon75706@example.com,paid,2026-07-21 17:10:00 +0200,EUR,44.10,4.90,5.90,8.82,58.82,,1,Bracelet Acier Noir,49.00,BRW-001
#1780,hugo.simon27012@example.com,paid,2026-07-21 22:53:00 +0200,EUR,331.20,36.80,0.00,66.24,397.44,,1,Montre Automatique 38mm,289.00,WTC-010
#1780,,,,,,,,,,,1,Ceinture Reversible,79.00,ACC-200
#1781,chloe.garcia14963@example.com,paid,2026-07-21 22:31:00 +0200,EUR,258.00,0.00,0.00,51.60,309.60,,1,Pochette Zippee,69.00,BAG-101
#1781,,,,,,,,,,,1,Sac Bandouliere Cuir,189.00,BAG-100
#1782,paul.michel95691@example.com,paid,2026-07-21 14:00:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#1783,emma.michel96532@example.com,paid,2026-07-21 11:18:00 +0200,EUR,378.00,0.00,0.00,75.60,453.60,,2,Sac Bandouliere Cuir,189.00,BAG-100
#1784,jade.lefebvre43255@example.com,paid,2026-07-21 10:21:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#1785,chloe.laurent98@example.com,paid,2026-07-21 16:18:00 +0200,EUR,108.00,0.00,0.00,21.60,129.60,,1,Bracelet Acier Noir,49.00,BRW-001
#1785,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#1786,chloe.leroy24@example.com,refunded,2026-07-21 17:34:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,20.75,1,Porte-cartes,39.00,ACC-201
#1787,paul.thomas47164@example.com,paid,2026-07-21 22:24:00 +0200,EUR,298.00,0.00,0.00,59.60,357.60,,2,Montre Quartz 34mm,149.00,WTC-011
#1788,chloe.robert44212@example.com,paid,2026-07-21 19:01:00 +0200,EUR,62.10,6.90,5.90,12.42,80.42,,1,Pochette Zippee,69.00,BAG-101
#1789,emma.robert57656@example.com,paid,2026-07-21 11:09:00 +0200,EUR,118.00,0.00,0.00,23.60,141.60,,1,Pochette Zippee,69.00,BAG-101
#1789,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#1790,theo.bernard88@example.com,paid,2026-07-21 14:02:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#1791,camille.leroy55443@example.com,paid,2026-07-21 14:37:00 +0200,EUR,148.00,0.00,0.00,29.60,177.60,,1,Pochette Zippee,69.00,BAG-101
#1791,,,,,,,,,,,1,Ceinture Reversible,79.00,ACC-200
#1792,nathan.lefebvre93844@example.com,paid,2026-07-21 19:44:00 +0200,EUR,62.10,6.90,5.90,12.42,80.42,,1,Pochette Zippee,69.00,BAG-101
#1793,ines.dubois79@example.com,paid,2026-07-21 22:35:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1794,louis.simon60700@example.com,paid,2026-07-21 14:00:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#1795,chloe.leroy34626@example.com,paid,2026-07-21 09:56:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#1796,ines.martin53@example.com,paid,2026-07-21 10:03:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#1797,sarah.laurent76365@example.com,paid,2026-07-21 19:19:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#1798,jade.dubois93254@example.com,paid,2026-07-21 14:59:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#1799,lucas.robert53@example.com,paid,2026-07-21 19:13:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#1800,camille.moreau97@example.com,paid,2026-07-21 16:10:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#1801,paul.petit33@example.com,paid,2026-07-21 19:23:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#1802,sarah.dubois23304@example.com,paid,2026-07-21 20:26:00 +0200,EUR,62.10,6.90,5.90,12.42,80.42,,1,Pochette Zippee,69.00,BAG-101
#1803,hugo.petit99035@example.com,paid,2026-07-21 22:14:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#1804,sarah.dubois23304@example.com,paid,2026-07-21 18:43:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#1805,paul.robert31970@example.com,refunded,2026-07-21 19:59:00 +0200,EUR,248.00,0.00,0.00,49.60,297.60,187.69,1,Bracelet Cuir Camel,59.00,BRW-002
#1805,,,,,,,,,,,1,Sac Bandouliere Cuir,189.00,BAG-100
#1806,chloe.robert91286@example.com,paid,2026-07-21 20:02:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#1807,hugo.laurent13@example.com,paid,2026-07-22 13:05:00 +0200,EUR,118.00,0.00,0.00,23.60,141.60,,1,Bracelet Acier Noir,49.00,BRW-001
#1807,,,,,,,,,,,1,Pochette Zippee,69.00,BAG-101
#1808,manon.moreau5@example.com,paid,2026-07-22 19:23:00 +0200,EUR,170.10,18.90,0.00,34.02,204.12,,1,Sac Bandouliere Cuir,189.00,BAG-100
#1809,hugo.garcia81048@example.com,paid,2026-07-22 22:50:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#1810,sarah.martin56@example.com,paid,2026-07-22 21:57:00 +0200,EUR,98.00,0.00,0.00,19.60,117.60,,2,Bracelet Acier Noir,49.00,BRW-001
#1811,camille.leroy71119@example.com,paid,2026-07-22 09:28:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1812,lea.michel68536@example.com,paid,2026-07-22 15:02:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#1813,theo.lefebvre91@example.com,paid,2026-07-22 17:54:00 +0200,EUR,644.40,71.60,0.00,128.88,773.28,,2,Pochette Zippee,69.00,BAG-101
#1813,,,,,,,,,,,2,Montre Automatique 38mm,289.00,WTC-010
#1814,arthur.petit13782@example.com,paid,2026-07-22 21:02:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#1815,lucas.martin75958@example.com,paid,2026-07-22 20:15:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#1816,hugo.durand85959@example.com,paid,2026-07-22 09:13:00 +0200,EUR,331.20,36.80,0.00,66.24,397.44,,1,Montre Automatique 38mm,289.00,WTC-010
#1816,,,,,,,,,,,1,Ceinture Reversible,79.00,ACC-200
#1817,manon.simon39@example.com,paid,2026-07-22 18:44:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#1818,ines.durand61888@example.com,paid,2026-07-22 08:29:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1819,chloe.thomas5653@example.com,paid,2026-07-22 15:14:00 +0200,EUR,198.00,0.00,0.00,39.60,237.60,,1,Montre Quartz 34mm,149.00,WTC-011
#1819,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#1820,chloe.martin36668@example.com,paid,2026-07-22 21:41:00 +0200,EUR,358.00,0.00,0.00,71.60,429.60,,1,Pochette Zippee,69.00,BAG-101
#1820,,,,,,,,,,,1,Montre Automatique 38mm,289.00,WTC-010
#1821,sarah.thomas2333@example.com,paid,2026-07-22 13:49:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1822,lea.laurent34@example.com,paid,2026-07-22 09:32:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#1823,lea.dubois16@example.com,paid,2026-07-22 11:30:00 +0200,EUR,62.10,6.90,5.90,12.42,80.42,,1,Pochette Zippee,69.00,BAG-101
#1824,sarah.bernard35653@example.com,refunded,2026-07-22 21:23:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,214.95,1,Montre Automatique 38mm,289.00,WTC-010
#1825,manon.garcia81466@example.com,paid,2026-07-22 15:37:00 +0200,EUR,328.00,0.00,0.00,65.60,393.60,,1,Porte-cartes,39.00,ACC-201
#1825,,,,,,,,,,,1,Montre Automatique 38mm,289.00,WTC-010
#1826,gabriel.martin21164@example.com,paid,2026-07-22 21:42:00 +0200,EUR,128.00,0.00,0.00,25.60,153.60,,1,Pochette Zippee,69.00,BAG-101
#1826,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#1827,ines.thomas61788@example.com,paid,2026-07-22 22:09:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#1828,chloe.martin40@example.com,paid,2026-07-22 18:28:00 +0200,EUR,44.10,4.90,5.90,8.82,58.82,,1,Bracelet Acier Noir,49.00,BRW-001
#1829,emma.simon66906@example.com,paid,2026-07-22 20:34:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#1830,hugo.garcia9112@example.com,paid,2026-07-22 09:03:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1831,paul.durand92@example.com,paid,2026-07-22 15:04:00 +0200,EUR,340.20,37.80,0.00,68.04,408.24,,2,Sac Bandouliere Cuir,189.00,BAG-100
#1832,chloe.dubois27782@example.com,paid,2026-07-22 22:20:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1833,emma.leroy74759@example.com,paid,2026-07-22 16:58:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1834,manon.durand39@example.com,paid,2026-07-22 14:31:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#1835,nathan.laurent99086@example.com,paid,2026-07-23 11:18:00 +0200,EUR,44.10,4.90,5.90,8.82,58.82,,1,Bracelet Acier Noir,49.00,BRW-001
#1836,emma.martin58@example.com,paid,2026-07-23 14:13:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#1837,nathan.dubois8361@example.com,paid,2026-07-23 22:38:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#1838,camille.martin61199@example.com,paid,2026-07-23 09:25:00 +0200,EUR,98.00,0.00,0.00,19.60,117.60,,1,Porte-cartes,39.00,ACC-201
#1838,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#1839,jade.robert11929@example.com,paid,2026-07-23 12:07:00 +0200,EUR,438.00,0.00,0.00,87.60,525.60,,1,Montre Automatique 38mm,289.00,WTC-010
#1839,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
